Row ID,Order ID,Order Date,Category,Sub-Category,Sales,Quantity,Discount,Profit,State,Sales per Unit,Discount _Flag,Leakage_Flag
2146,US-2016-152051,25.06.2016,Furniture,Chairs,422.06,3,0.3,-18.09,Pennsylvania,140.686,Normal,Revenue Leakage
2147,US-2016-152051,25.06.2016,Office Supplies,Binders,38.09,4,0.7,-27.93,Pennsylvania,9.522,High Discount,Revenue Leakage
2148,US-2016-152051,25.06.2016,Office Supplies,Storage,254.35,6,0.2,-50.87,Pennsylvania,42.392,Normal,Revenue Leakage
7426,CA-2016-101693,25.06.2016,Furniture,Chairs,85.25,2,0.3,-6.09,Texas,42.623,Normal,Revenue Leakage
7427,CA-2016-101693,25.06.2016,Furniture,Furnishings,32.71,2,0.6,-26.17,Texas,16.356,High Discount,Revenue Leakage
2905,CA-2016-153577,27.06.2016,Furniture,Chairs,539.66,3,0.3,-7.71,Illinois,179.886,Normal,Revenue Leakage
8882,CA-2016-135594,30.06.2016,Technology,Accessories,50.12,7,0.2,-0.63,Illinois,7.16,Normal,Revenue Leakage
8031,CA-2016-158806,01.07.2016,Furniture,Furnishings,23.08,3,0.6,-10.96,Texas,7.692,High Discount,Revenue Leakage
2372,CA-2016-159940,07.07.2016,Furniture,Furnishings,60.29,8,0.6,-27.13,Illinois,7.536,High Discount,Revenue Leakage
2375,CA-2016-159940,07.07.2016,Furniture,Chairs,253.37,2,0.3,-14.48,Illinois,126.686,Normal,Revenue Leakage
3983,CA-2016-135265,07.07.2016,Furniture,Chairs,287.97,4,0.2,-3.60,California,71.992,Normal,Revenue Leakage
6525,CA-2016-129308,07.07.2016,Technology,Phones,59.99,1,0.4,-13.00,Pennsylvania,59.994,High Discount,Revenue Leakage
6526,CA-2016-129308,07.07.2016,Office Supplies,Binders,5.72,5,0.7,-4.76,Pennsylvania,1.143,High Discount,Revenue Leakage
6527,CA-2016-129308,07.07.2016,Office Supplies,Binders,9.42,5,0.7,-7.85,Pennsylvania,1.884,High Discount,Revenue Leakage
8212,CA-2016-116337,11.07.2016,Furniture,Furnishings,44.46,5,0.6,-17.78,Texas,8.892,High Discount,Revenue Leakage
600,US-2016-100720,16.07.2016,Technology,Phones,143.98,3,0.4,-28.80,Pennsylvania,47.994,High Discount,Revenue Leakage
601,US-2016-100720,16.07.2016,Technology,Phones,494.38,4,0.4,-115.35,Pennsylvania,123.594,High Discount,Revenue Leakage
3365,CA-2016-130050,16.07.2016,Furniture,Furnishings,9.55,3,0.6,-3.82,Texas,3.184,High Discount,Revenue Leakage
6279,US-2016-139087,17.07.2016,Technology,Phones,20.78,2,0.2,-4.68,Washington,10.392,Normal,Revenue Leakage
1202,CA-2016-114727,18.07.2016,Office Supplies,Binders,1.87,3,0.7,-1.44,Colorado,0.624,High Discount,Revenue Leakage
1205,CA-2016-114727,18.07.2016,Office Supplies,Storage,338.04,3,0.2,-33.80,Colorado,112.68,Normal,Revenue Leakage
2071,CA-2016-146521,21.07.2016,Office Supplies,Binders,1.94,1,0.7,-1.29,Pennsylvania,1.941,High Discount,Revenue Leakage
5665,CA-2016-141957,21.07.2016,Office Supplies,Binders,11.09,7,0.7,-8.13,Ohio,1.584,High Discount,Revenue Leakage
836,CA-2016-165316,23.07.2016,Technology,Machines,265.48,1,0.5,-111.50,Florida,265.475,High Discount,Revenue Leakage
4237,CA-2016-162404,23.07.2016,Office Supplies,Binders,11.42,4,0.8,-18.84,Illinois,2.854,High Discount,Revenue Leakage
7075,CA-2016-112256,23.07.2016,Office Supplies,Binders,4.75,4,0.8,-8.32,Texas,1.188,High Discount,Revenue Leakage
8632,CA-2016-107783,28.07.2016,Furniture,Bookcases,177.45,5,0.5,-78.08,Pennsylvania,35.49,High Discount,Revenue Leakage
8633,CA-2016-107783,28.07.2016,Office Supplies,Binders,1369.76,6,0.7,-913.18,Pennsylvania,228.294,High Discount,Revenue Leakage
9592,US-2016-105452,28.07.2016,Furniture,Furnishings,24.70,5,0.6,-9.88,Texas,4.94,High Discount,Revenue Leakage
9593,US-2016-105452,28.07.2016,Furniture,Furnishings,302.72,5,0.6,-378.40,Texas,60.544,High Discount,Revenue Leakage
3445,CA-2016-116344,29.07.2016,Office Supplies,Storage,84.78,2,0.2,-16.96,Pennsylvania,42.392,Normal,Revenue Leakage
4879,US-2016-131891,29.07.2016,Office Supplies,Binders,2.21,3,0.7,-1.48,Florida,0.738,High Discount,Revenue Leakage
8650,CA-2016-164574,29.07.2016,Office Supplies,Binders,27.40,3,0.7,-20.09,North Carolina,9.132,High Discount,Revenue Leakage
2174,CA-2016-112025,30.07.2016,Office Supplies,Binders,9.26,3,0.8,-13.90,Texas,3.088,High Discount,Revenue Leakage
8168,CA-2016-144148,31.07.2016,Furniture,Tables,863.13,7,0.2,-32.37,California,123.304,Normal,Revenue Leakage
7808,US-2016-137295,01.08.2016,Office Supplies,Binders,30.83,7,0.7,-24.66,North Carolina,4.404,High Discount,Revenue Leakage
1048,CA-2016-169103,03.08.2016,Furniture,Furnishings,102.36,3,0.2,-3.84,Florida,34.12,Normal,Revenue Leakage
1705,CA-2016-106306,03.08.2016,Office Supplies,Binders,9.70,3,0.7,-7.11,Arizona,3.234,High Discount,Revenue Leakage
6417,CA-2016-111976,03.08.2016,Technology,Phones,108.58,4,0.4,-25.33,Pennsylvania,27.144,High Discount,Revenue Leakage
6418,CA-2016-111976,03.08.2016,Office Supplies,Fasteners,5.98,2,0.2,-1.35,Pennsylvania,2.992,Normal,Revenue Leakage
8506,CA-2016-130400,03.08.2016,Office Supplies,Binders,8.86,9,0.8,-14.17,Texas,0.984,High Discount,Revenue Leakage
355,CA-2016-138520,04.08.2016,Furniture,Bookcases,388.70,6,0.2,-4.86,New York,64.784,Normal,Revenue Leakage
1199,CA-2016-130946,04.08.2016,Furniture,Chairs,95.98,4,0.3,-4.11,Texas,23.996,Normal,Revenue Leakage
1200,CA-2016-130946,04.08.2016,Office Supplies,Binders,1088.79,4,0.8,-1850.95,Texas,272.198,High Discount,Revenue Leakage
3674,CA-2016-104969,04.08.2016,Office Supplies,Binders,121.10,6,0.7,-100.92,Ohio,20.184,High Discount,Revenue Leakage
1938,CA-2016-112109,07.08.2016,Office Supplies,Binders,19.97,2,0.7,-13.31,Colorado,9.984,High Discount,Revenue Leakage
1939,CA-2016-112109,07.08.2016,Office Supplies,Storage,33.49,7,0.2,-1.26,Colorado,4.784,Normal,Revenue Leakage
1940,CA-2016-112109,07.08.2016,Office Supplies,Binders,8.74,4,0.7,-6.12,Colorado,2.184,High Discount,Revenue Leakage
400,CA-2016-108987,09.08.2016,Furniture,Bookcases,2396.27,4,0.32,-317.15,Texas,599.0664,Normal,Revenue Leakage
401,CA-2016-108987,09.08.2016,Office Supplies,Storage,131.14,4,0.2,-32.78,Texas,32.784,Normal,Revenue Leakage
2591,US-2016-115455,09.08.2016,Furniture,Furnishings,14.14,2,0.6,-7.77,Illinois,7.068,High Discount,Revenue Leakage
2592,US-2016-115455,09.08.2016,Furniture,Tables,601.47,3,0.5,-300.74,Illinois,200.49,High Discount,Revenue Leakage
6834,CA-2016-153101,09.08.2016,Furniture,Tables,146.04,1,0.2,-12.78,California,146.04,Normal,Revenue Leakage
2557,US-2016-126844,10.08.2016,Furniture,Furnishings,51.71,8,0.6,-32.32,Texas,6.464,High Discount,Revenue Leakage
5975,CA-2016-135636,10.08.2016,Office Supplies,Storage,387.72,5,0.2,-67.85,North Carolina,77.544,Normal,Revenue Leakage
37,CA-2016-117590,12.08.2016,Furniture,Furnishings,190.92,5,0.6,-147.96,Texas,38.184,High Discount,Revenue Leakage
3104,CA-2016-124562,12.08.2016,Office Supplies,Binders,12.96,7,0.7,-9.50,Ohio,1.851,High Discount,Revenue Leakage
3481,CA-2016-131289,12.08.2016,Furniture,Tables,1421.66,6,0.2,-195.48,California,236.944,Normal,Revenue Leakage
5749,CA-2016-113733,12.08.2016,Technology,Accessories,16.56,3,0.2,-2.48,North Carolina,5.52,Normal,Revenue Leakage
1747,CA-2016-155670,13.08.2016,Office Supplies,Binders,11.23,8,0.7,-8.24,North Carolina,1.404,High Discount,Revenue Leakage
8876,US-2016-141264,13.08.2016,Office Supplies,Supplies,185.38,2,0.2,-34.76,Texas,92.688,Normal,Revenue Leakage
8877,US-2016-141264,13.08.2016,Office Supplies,Appliances,58.92,1,0.8,-153.20,Texas,58.924,High Discount,Revenue Leakage
8691,CA-2016-136770,14.08.2016,Technology,Phones,259.90,2,0.4,-56.31,Ohio,129.948,High Discount,Revenue Leakage
8692,CA-2016-136770,14.08.2016,Technology,Phones,247.19,2,0.4,-49.44,Ohio,123.594,High Discount,Revenue Leakage
637,US-2016-123470,15.08.2016,Office Supplies,Binders,18.88,3,0.7,-13.85,Colorado,6.294,High Discount,Revenue Leakage
6056,CA-2016-113551,18.08.2016,Office Supplies,Binders,2.07,1,0.8,-3.41,Texas,2.068,High Discount,Revenue Leakage
9125,CA-2016-128916,18.08.2016,Furniture,Furnishings,9.55,3,0.6,-3.82,Texas,3.184,High Discount,Revenue Leakage
9126,CA-2016-128916,18.08.2016,Furniture,Furnishings,5.34,4,0.6,-2.14,Texas,1.336,High Discount,Revenue Leakage
5630,US-2016-146066,21.08.2016,Furniture,Tables,815.29,9,0.4,-339.71,Pennsylvania,90.588,High Discount,Revenue Leakage
6866,US-2016-126452,21.08.2016,Technology,Phones,91.96,5,0.2,-20.69,California,18.392,Normal,Revenue Leakage
6868,US-2016-126452,21.08.2016,Technology,Phones,31.98,2,0.2,-8.00,California,15.992,Normal,Revenue Leakage
656,CA-2016-137239,22.08.2016,Office Supplies,Binders,3.32,2,0.7,-2.65,Ohio,1.659,High Discount,Revenue Leakage
4107,US-2016-148334,22.08.2016,Office Supplies,Binders,4.31,2,0.8,-6.90,Texas,2.156,High Discount,Revenue Leakage
4900,CA-2016-130484,22.08.2016,Office Supplies,Binders,26.35,8,0.7,-18.45,Oregon,3.294,High Discount,Revenue Leakage
3017,US-2016-160528,23.08.2016,Office Supplies,Storage,727.30,8,0.2,-172.73,Texas,90.912,Normal,Revenue Leakage
3018,US-2016-160528,23.08.2016,Furniture,Furnishings,22.61,3,0.6,-10.17,Texas,7.536,High Discount,Revenue Leakage
3019,US-2016-160528,23.08.2016,Technology,Accessories,666.40,7,0.2,-33.32,Texas,95.2,Normal,Revenue Leakage
3116,CA-2016-150350,23.08.2016,Furniture,Chairs,532.70,6,0.2,-39.95,Washington,88.784,Normal,Revenue Leakage
1464,CA-2016-152289,26.08.2016,Furniture,Chairs,1024.72,6,0.3,-29.28,Texas,170.786,Normal,Revenue Leakage
743,US-2016-146710,27.08.2016,Office Supplies,Supplies,51.52,5,0.2,-10.95,Texas,10.304,Normal,Revenue Leakage
4070,CA-2016-145303,28.08.2016,Office Supplies,Binders,13.14,9,0.8,-21.68,Texas,1.46,High Discount,Revenue Leakage
4071,CA-2016-145303,28.08.2016,Office Supplies,Binders,10.02,4,0.8,-16.54,Texas,2.506,High Discount,Revenue Leakage
4072,CA-2016-145303,28.08.2016,Furniture,Bookcases,156.37,2,0.32,-52.89,Texas,78.1864,Normal,Revenue Leakage
8426,CA-2016-137652,28.08.2016,Office Supplies,Binders,18.43,8,0.7,-12.29,Ohio,2.304,High Discount,Revenue Leakage
101,CA-2016-158568,29.08.2016,Technology,Accessories,95.98,3,0.2,-10.80,Illinois,31.992,Normal,Revenue Leakage
102,CA-2016-158568,29.08.2016,Office Supplies,Binders,1.79,3,0.8,-3.04,Illinois,0.596,High Discount,Revenue Leakage
4684,CA-2016-159912,29.08.2016,Furniture,Tables,241.92,4,0.4,-56.45,Pennsylvania,60.48,High Discount,Revenue Leakage
4685,CA-2016-159912,29.08.2016,Furniture,Bookcases,163.88,4,0.5,-81.94,Pennsylvania,40.97,High Discount,Revenue Leakage
4686,CA-2016-159912,29.08.2016,Office Supplies,Binders,3.49,2,0.7,-2.79,Pennsylvania,1.743,High Discount,Revenue Leakage
4687,CA-2016-159912,29.08.2016,Office Supplies,Fasteners,10.58,7,0.2,-2.38,Pennsylvania,1.512,Normal,Revenue Leakage
327,US-2016-141544,30.08.2016,Technology,Phones,290.90,3,0.4,-67.88,Pennsylvania,96.966,High Discount,Revenue Leakage
329,US-2016-141544,30.08.2016,Furniture,Chairs,786.74,4,0.3,-258.50,Pennsylvania,196.686,Normal,Revenue Leakage
331,US-2016-141544,30.08.2016,Office Supplies,Binders,37.76,6,0.7,-27.69,Pennsylvania,6.294,High Discount,Revenue Leakage
8916,US-2016-144057,05.09.2016,Office Supplies,Binders,13.18,4,0.8,-20.44,Texas,3.296,High Discount,Revenue Leakage
8917,US-2016-144057,05.09.2016,Office Supplies,Appliances,48.78,4,0.8,-131.72,Texas,12.196,High Discount,Revenue Leakage
8919,US-2016-144057,05.09.2016,Office Supplies,Binders,18.53,6,0.8,-27.79,Texas,3.088,High Discount,Revenue Leakage
2839,CA-2016-147368,06.09.2016,Technology,Machines,695.70,2,0.5,-27.83,Florida,347.85,High Discount,Revenue Leakage
9160,CA-2016-118934,08.09.2016,Office Supplies,Binders,4.34,3,0.7,-3.04,Tennessee,1.446,High Discount,Revenue Leakage
9161,CA-2016-118934,08.09.2016,Office Supplies,Binders,11.88,5,0.7,-7.92,Tennessee,2.376,High Discount,Revenue Leakage
3568,CA-2016-137176,09.09.2016,Furniture,Furnishings,15.01,4,0.6,-12.01,Texas,3.752,High Discount,Revenue Leakage
2785,CA-2016-116974,10.09.2016,Technology,Phones,23.98,4,0.4,-15.58,Ohio,5.994,High Discount,Revenue Leakage
6508,US-2016-128909,10.09.2016,Furniture,Furnishings,332.83,4,0.2,-24.96,Pennsylvania,83.208,Normal,Revenue Leakage
3258,US-2016-161844,12.09.2016,Furniture,Tables,79.97,3,0.4,-29.32,Tennessee,26.658,High Discount,Revenue Leakage
3259,US-2016-161844,12.09.2016,Office Supplies,Binders,2.95,2,0.7,-2.06,Tennessee,1.473,High Discount,Revenue Leakage
4752,CA-2016-159989,12.09.2016,Technology,Phones,40.68,3,0.2,-9.15,Tennessee,13.56,Normal,Revenue Leakage
4981,US-2016-131114,12.09.2016,Office Supplies,Appliances,4.36,2,0.8,-11.76,Illinois,2.178,High Discount,Revenue Leakage
4982,US-2016-131114,12.09.2016,Technology,Accessories,19.04,4,0.2,-1.43,Illinois,4.76,Normal,Revenue Leakage
7271,CA-2016-123337,16.09.2016,Furniture,Bookcases,273.67,2,0.15,-12.88,California,136.833,Normal,Revenue Leakage
9090,CA-2016-131093,17.09.2016,Office Supplies,Storage,295.40,5,0.2,-62.77,Ohio,59.08,Normal,Revenue Leakage
756,CA-2016-140928,18.09.2016,Furniture,Tables,383.44,4,0.45,-167.32,Florida,95.8595,High Discount,Revenue Leakage
3543,CA-2016-157511,18.09.2016,Furniture,Chairs,99.37,2,0.3,-7.10,Ohio,49.686,Normal,Revenue Leakage
5883,CA-2016-133935,18.09.2016,Furniture,Chairs,885.53,9,0.2,-99.62,California,98.392,Normal,Revenue Leakage
658,US-2016-156097,19.09.2016,Furniture,Chairs,701.37,2,0.3,-50.10,Illinois,350.686,Normal,Revenue Leakage
659,US-2016-156097,19.09.2016,Office Supplies,Binders,2.31,2,0.8,-3.46,Illinois,1.154,High Discount,Revenue Leakage
5607,CA-2016-134516,20.09.2016,Furniture,Chairs,98.39,1,0.2,-11.07,North Carolina,98.392,Normal,Revenue Leakage
4665,CA-2016-116232,22.09.2016,Office Supplies,Binders,7.51,9,0.7,-6.00,Florida,0.834,High Discount,Revenue Leakage
2369,US-2016-129469,23.09.2016,Furniture,Furnishings,532.70,6,0.2,-26.64,Ohio,88.784,Normal,Revenue Leakage
6055,CA-2016-124016,23.09.2016,Office Supplies,Binders,12.20,7,0.7,-9.76,Ohio,1.743,High Discount,Revenue Leakage
9352,CA-2016-159009,23.09.2016,Furniture,Chairs,184.75,3,0.2,-20.78,Washington,61.584,Normal,Revenue Leakage
1314,US-2016-134488,24.09.2016,Furniture,Chairs,155.37,2,0.3,-13.32,Ohio,77.686,Normal,Revenue Leakage
5663,CA-2016-108875,24.09.2016,Office Supplies,Storage,511.06,9,0.2,-95.82,Colorado,56.784,Normal,Revenue Leakage
6263,CA-2016-132479,24.09.2016,Office Supplies,Binders,442.37,7,0.8,-729.91,Illinois,63.196,High Discount,Revenue Leakage
1410,US-2016-122245,25.09.2016,Furniture,Tables,393.17,3,0.5,-204.45,Arizona,131.055,High Discount,Revenue Leakage
4082,CA-2016-140417,25.09.2016,Office Supplies,Binders,5.02,1,0.7,-3.52,Oregon,5.022,High Discount,Revenue Leakage
7726,CA-2016-113978,25.09.2016,Office Supplies,Storage,24.22,2,0.2,-4.84,Ohio,12.112,Normal,Revenue Leakage
7727,CA-2016-113978,25.09.2016,Office Supplies,Storage,331.54,3,0.2,-82.88,Ohio,110.512,Normal,Revenue Leakage
458,US-2016-157945,26.09.2016,Furniture,Chairs,747.56,3,0.3,-96.11,Illinois,249.186,Normal,Revenue Leakage
7730,US-2016-109260,26.09.2016,Technology,Accessories,431.98,3,0.2,-75.60,Florida,143.992,Normal,Revenue Leakage
8322,US-2016-149790,26.09.2016,Office Supplies,Binders,15.62,2,0.8,-25.00,Texas,7.812,High Discount,Revenue Leakage
9087,CA-2016-143406,26.09.2016,Office Supplies,Appliances,93.03,2,0.8,-251.19,Texas,46.516,High Discount,Revenue Leakage
9088,CA-2016-143406,26.09.2016,Furniture,Chairs,454.97,5,0.3,-136.49,Texas,90.993,Normal,Revenue Leakage
9414,CA-2016-132017,26.09.2016,Office Supplies,Binders,6.82,2,0.8,-11.59,Texas,3.408,High Discount,Revenue Leakage
2404,US-2016-110170,27.09.2016,Furniture,Bookcases,956.66,7,0.32,-225.10,Texas,136.6664,Normal,Revenue Leakage
5399,CA-2016-163202,27.09.2016,Office Supplies,Binders,2.91,3,0.7,-2.03,Ohio,0.969,High Discount,Revenue Leakage
4225,CA-2016-108644,30.09.2016,Office Supplies,Binders,1.96,2,0.8,-3.24,Illinois,0.982,High Discount,Revenue Leakage
6946,CA-2016-106243,30.09.2016,Furniture,Bookcases,523.92,5,0.2,-26.20,New York,104.784,Normal,Revenue Leakage
1876,US-2016-112977,03.10.2016,Furniture,Bookcases,176.78,1,0.2,-22.10,New York,176.784,Normal,Revenue Leakage
900,US-2016-114622,04.10.2016,Office Supplies,Binders,8.90,2,0.7,-6.53,Ohio,4.452,High Discount,Revenue Leakage
8249,CA-2016-133816,05.10.2016,Technology,Phones,743.99,2,0.4,-124.00,Pennsylvania,371.994,High Discount,Revenue Leakage
558,CA-2016-113243,06.10.2016,Furniture,Tables,1335.68,4,0.2,-217.05,California,333.92,Normal,Revenue Leakage
1733,US-2016-131149,07.10.2016,Office Supplies,Storage,338.04,3,0.2,-33.80,Texas,112.68,Normal,Revenue Leakage
4823,CA-2016-134222,07.10.2016,Office Supplies,Binders,44.86,6,0.7,-35.88,Arizona,7.476,High Discount,Revenue Leakage
7238,CA-2016-164924,07.10.2016,Technology,Machines,341.99,3,0.7,-319.19,Pennsylvania,113.997,High Discount,Revenue Leakage
2494,CA-2016-146206,09.10.2016,Furniture,Tables,300.93,5,0.3,-34.39,Texas,60.186,Normal,Revenue Leakage
7273,US-2016-150357,10.10.2016,Office Supplies,Supplies,20.61,2,0.2,-4.38,North Carolina,10.304,Normal,Revenue Leakage
7274,US-2016-150357,10.10.2016,Office Supplies,Binders,4.10,3,0.7,-2.73,North Carolina,1.365,High Discount,Revenue Leakage
7968,CA-2016-157707,10.10.2016,Furniture,Bookcases,90.88,3,0.7,-190.85,Colorado,30.294,High Discount,Revenue Leakage
7969,CA-2016-157707,10.10.2016,Technology,Phones,15.99,1,0.2,-3.00,Colorado,15.992,Normal,Revenue Leakage
9835,CA-2016-126627,10.10.2016,Furniture,Furnishings,14.00,4,0.6,-6.30,Texas,3.5,High Discount,Revenue Leakage
9836,CA-2016-126627,10.10.2016,Office Supplies,Binders,16.39,2,0.8,-26.23,Texas,8.196,High Discount,Revenue Leakage
2868,CA-2016-115588,11.10.2016,Office Supplies,Supplies,14.72,5,0.2,-3.31,Ohio,2.944,Normal,Revenue Leakage
2869,CA-2016-115588,11.10.2016,Office Supplies,Storage,38.98,3,0.2,-2.44,Ohio,12.992,Normal,Revenue Leakage
3635,CA-2016-145177,11.10.2016,Technology,Phones,41.96,7,0.4,-9.79,Ohio,5.994,High Discount,Revenue Leakage
3641,CA-2016-145177,11.10.2016,Technology,Accessories,178.92,7,0.2,-29.07,Ohio,25.56,Normal,Revenue Leakage
3642,CA-2016-145177,11.10.2016,Office Supplies,Binders,69.89,7,0.7,-46.59,Ohio,9.984,High Discount,Revenue Leakage
1864,US-2016-100839,13.10.2016,Furniture,Tables,727.45,5,0.5,-465.57,Colorado,145.49,High Discount,Revenue Leakage
2166,CA-2016-154018,13.10.2016,Furniture,Furnishings,139.92,5,0.6,-150.41,Texas,27.984,High Discount,Revenue Leakage
2168,CA-2016-154018,13.10.2016,Office Supplies,Binders,6.29,7,0.8,-11.00,Texas,0.898,High Discount,Revenue Leakage
7317,CA-2016-132066,16.10.2016,Furniture,Tables,142.18,1,0.4,-37.92,New York,142.182,High Discount,Revenue Leakage
2886,US-2016-159856,18.10.2016,Furniture,Chairs,307.92,5,0.2,-34.64,Arizona,61.584,Normal,Revenue Leakage
6208,CA-2016-133697,20.10.2016,Furniture,Chairs,56.69,1,0.3,-14.58,Texas,56.686,Normal,Revenue Leakage
6204,CA-2016-133669,21.10.2016,Technology,Phones,235.15,8,0.4,-47.03,Ohio,29.394,High Discount,Revenue Leakage
6286,CA-2016-125080,21.10.2016,Furniture,Tables,661.18,2,0.4,-231.41,Ohio,330.588,High Discount,Revenue Leakage
8030,CA-2016-166373,21.10.2016,Technology,Accessories,106.08,6,0.2,-9.28,Texas,17.68,Normal,Revenue Leakage
9807,CA-2016-136322,21.10.2016,Office Supplies,Binders,28.75,8,0.7,-21.08,Florida,3.594,High Discount,Revenue Leakage
1810,CA-2016-165484,23.10.2016,Furniture,Furnishings,16.16,7,0.6,-12.12,Illinois,2.308,High Discount,Revenue Leakage
1236,CA-2016-144344,28.10.2016,Office Supplies,Binders,37.43,5,0.7,-29.94,Florida,7.485,High Discount,Revenue Leakage
1262,US-2016-144393,28.10.2016,Office Supplies,Binders,17.62,4,0.7,-14.09,North Carolina,4.404,High Discount,Revenue Leakage
3878,CA-2016-140641,28.10.2016,Office Supplies,Binders,38.19,5,0.7,-26.73,Florida,7.638,High Discount,Revenue Leakage
2448,CA-2016-119165,31.10.2016,Furniture,Chairs,492.84,5,0.3,-14.08,Pennsylvania,98.567,Normal,Revenue Leakage
1028,CA-2016-126529,01.11.2016,Technology,Phones,15.59,2,0.4,-9.87,Ohio,7.794,High Discount,Revenue Leakage
1462,US-2016-128902,03.11.2016,Furniture,Tables,244.01,2,0.3,-31.37,New Jersey,122.003,Normal,Revenue Leakage
2428,CA-2016-169922,06.11.2016,Office Supplies,Binders,1.34,4,0.8,-2.15,Texas,0.336,High Discount,Revenue Leakage
2429,CA-2016-169922,06.11.2016,Office Supplies,Binders,8.27,4,0.8,-13.65,Texas,2.068,High Discount,Revenue Leakage
2430,CA-2016-169922,06.11.2016,Furniture,Furnishings,12.54,7,0.6,-9.09,Texas,1.792,High Discount,Revenue Leakage
614,CA-2016-121223,09.11.2016,Technology,Phones,728.95,9,0.4,-157.94,Pennsylvania,80.994,High Discount,Revenue Leakage
3594,CA-2016-164154,09.11.2016,Office Supplies,Binders,22.43,3,0.7,-17.94,Ohio,7.476,High Discount,Revenue Leakage
6110,CA-2016-150007,09.11.2016,Office Supplies,Binders,1.91,3,0.8,-3.24,Illinois,0.636,High Discount,Revenue Leakage
2515,CA-2016-124506,11.11.2016,Furniture,Chairs,47.99,2,0.3,-2.06,Illinois,23.996,Normal,Revenue Leakage
4725,CA-2016-131968,11.11.2016,Office Supplies,Binders,9.89,2,0.7,-6.92,Florida,4.944,High Discount,Revenue Leakage
631,US-2016-135720,12.11.2016,Office Supplies,Storage,243.38,3,0.2,-51.72,Colorado,81.128,Normal,Revenue Leakage
5994,CA-2016-162187,12.11.2016,Office Supplies,Storage,64.96,5,0.2,-4.06,Ohio,12.992,Normal,Revenue Leakage
5996,CA-2016-162187,12.11.2016,Furniture,Chairs,458.43,5,0.3,-137.53,Ohio,91.686,Normal,Revenue Leakage
5998,CA-2016-162187,12.11.2016,Furniture,Tables,328.59,3,0.4,-147.87,Ohio,109.53,High Discount,Revenue Leakage
7055,CA-2016-165330,12.11.2016,Furniture,Chairs,363.92,5,0.2,-31.84,California,72.784,Normal,Revenue Leakage
3260,US-2016-162103,13.11.2016,Office Supplies,Binders,3.14,2,0.8,-4.70,Illinois,1.568,High Discount,Revenue Leakage
4530,CA-2016-134691,14.11.2016,Office Supplies,Binders,2.30,2,0.8,-3.90,Texas,1.148,High Discount,Revenue Leakage
4812,CA-2016-121370,14.11.2016,Furniture,Chairs,380.06,3,0.3,-21.72,Pennsylvania,126.686,Normal,Revenue Leakage
8411,CA-2016-130820,15.11.2016,Furniture,Tables,630.02,4,0.4,-199.51,North Carolina,157.506,High Discount,Revenue Leakage
3951,CA-2016-119963,18.11.2016,Furniture,Chairs,255.11,6,0.3,-18.22,Texas,42.518,Normal,Revenue Leakage
1106,US-2016-110156,19.11.2016,Office Supplies,Storage,100.70,6,0.2,-16.36,Texas,16.784,Normal,Revenue Leakage
1107,US-2016-110156,19.11.2016,Furniture,Furnishings,2.33,2,0.6,-0.76,Texas,1.164,High Discount,Revenue Leakage
1108,US-2016-110156,19.11.2016,Office Supplies,Binders,10.78,5,0.8,-17.25,Texas,2.156,High Discount,Revenue Leakage
1113,US-2016-110156,19.11.2016,Office Supplies,Binders,1.19,2,0.8,-2.03,Texas,0.596,High Discount,Revenue Leakage
293,CA-2016-110772,20.11.2016,Furniture,Bookcases,86.97,3,0.5,-48.70,Ohio,28.99,High Discount,Revenue Leakage
1035,CA-2016-109820,20.11.2016,Office Supplies,Binders,2.63,2,0.7,-1.93,Ohio,1.314,High Discount,Revenue Leakage
1036,CA-2016-109820,20.11.2016,Office Supplies,Binders,14.43,3,0.7,-10.58,Ohio,4.809,High Discount,Revenue Leakage
3239,US-2016-127971,20.11.2016,Furniture,Chairs,318.43,5,0.3,-77.33,Texas,63.686,Normal,Revenue Leakage
3241,US-2016-127971,20.11.2016,Furniture,Furnishings,7.07,3,0.6,-2.83,Texas,2.356,High Discount,Revenue Leakage
3033,US-2016-114293,21.11.2016,Furniture,Chairs,195.14,4,0.2,-12.20,Oregon,48.784,Normal,Revenue Leakage
4824,CA-2016-140018,21.11.2016,Technology,Machines,30.35,7,0.7,-24.28,Ohio,4.335,High Discount,Revenue Leakage
4825,CA-2016-140018,21.11.2016,Furniture,Chairs,127.55,3,0.3,-9.11,Ohio,42.518,Normal,Revenue Leakage
6083,US-2016-132577,22.11.2016,Office Supplies,Binders,6.22,6,0.8,-9.63,Texas,1.036,High Discount,Revenue Leakage
6085,US-2016-132577,22.11.2016,Technology,Accessories,24.03,2,0.2,-0.60,Texas,12.016,Normal,Revenue Leakage
6087,US-2016-132577,22.11.2016,Office Supplies,Binders,4.49,6,0.8,-6.73,Texas,0.748,High Discount,Revenue Leakage
1665,CA-2016-128531,24.11.2016,Technology,Accessories,297.58,3,0.2,-7.44,Texas,99.192,Normal,Revenue Leakage
1667,CA-2016-128531,24.11.2016,Technology,Accessories,94.99,2,0.2,-2.37,Texas,47.496,Normal,Revenue Leakage
5702,CA-2016-125661,24.11.2016,Technology,Accessories,139.96,5,0.2,-22.74,Ohio,27.992,Normal,Revenue Leakage
7772,CA-2016-108196,25.11.2016,Office Supplies,Binders,456.59,2,0.7,-304.39,Ohio,228.294,High Discount,Revenue Leakage
